change_type,covered_recipient_type,teaching_hospital_ccn,teaching_hospital_id,teaching_hospital_name,covered_recipient_profile_id,covered_recipient_npi,covered_recipient_first_name,covered_recipient_middle_name,covered_recipient_last_name,covered_recipient_name_suffix,recipient_primary_business_street_address_line1,recipient_primary_business_street_address_line2,recipient_city,recipient_state,recipient_zip_code,recipient_country,recipient_province,recipient_postal_code,covered_recipient_primary_type_1,covered_recipient_primary_type_2,covered_recipient_primary_type_3,covered_recipient_primary_type_4,covered_recipient_primary_type_5,covered_recipient_primary_type_6,covered_recipient_specialty_1,covered_recipient_specialty_2,covered_recipient_specialty_3,covered_recipient_specialty_4,covered_recipient_specialty_5,covered_recipient_specialty_6,covered_recipient_license_state_code1,covered_recipient_license_state_code2,covered_recipient_license_state_code3,covered_recipient_license_state_code4,covered_recipient_license_state_code5,submitting_applicable_manufacturer_or_applicable_gpo_name,applicable_manufacturer_or_applicable_gpo_making_payment_id,applicable_manufacturer_or_applicable_gpo_making_payment_name,applicable_manufacturer_or_applicable_gpo_making_payment_state,applicable_manufacturer_or_applicable_gpo_making_payment_country,total_amount_of_payment_usdollars,date_of_payment,number_of_payments_included_in_total_amount,form_of_payment_or_transfer_of_value,nature_of_payment_or_transfer_of_value,city_of_travel,state_of_travel,country_of_travel,physician_ownership_indicator,third_party_payment_recipient_indicator,name_of_third_party_entity_receiving_payment_or_transfer_of_ccfc,charity_indicator,third_party_equals_covered_recipient_indicator,contextual_information,delay_in_publication_indicator,record_id,dispute_status_for_publication,related_product_indicator,covered_or_noncovered_indicator_1,indicate_drug_or_biological_or_device_or_medical_supply_1,product_category_or_therapeutic_area_1,name_of_drug_or_biological_or_device_or_medical_supply_1,associated_drug_or_biological_ndc_1,associated_device_or_medical_supply_pdi_1,covered_or_noncovered_indicator_2,indicate_drug_or_biological_or_device_or_medical_supply_2,product_category_or_therapeutic_area_2,name_of_drug_or_biological_or_device_or_medical_supply_2,associated_drug_or_biological_ndc_2,associated_device_or_medical_supply_pdi_2,covered_or_noncovered_indicator_3,indicate_drug_or_biological_or_device_or_medical_supply_3,product_category_or_therapeutic_area_3,name_of_drug_or_biological_or_device_or_medical_supply_3,associated_drug_or_biological_ndc_3,associated_device_or_medical_supply_pdi_3,covered_or_noncovered_indicator_4,indicate_drug_or_biological_or_device_or_medical_supply_4,product_category_or_therapeutic_area_4,name_of_drug_or_biological_or_device_or_medical_supply_4,associated_drug_or_biological_ndc_4,associated_device_or_medical_supply_pdi_4,covered_or_noncovered_indicator_5,indicate_drug_or_biological_or_device_or_medical_supply_5,product_category_or_therapeutic_area_5,name_of_drug_or_biological_or_device_or_medical_supply_5,associated_drug_or_biological_ndc_5,associated_device_or_medical_supply_pdi_5,program_year,payment_publication_date
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",128.09,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632641,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",159.23,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632649,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",129.50,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632643,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",139.61,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632645,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",140.52,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632647,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",161.72,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632651,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",171.70,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632653,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",172.11,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632655,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",174.93,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632657,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",183.22,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632659,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",200.10,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632661,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",217.07,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632663,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",241.50,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632665,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",287.58,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632673,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",242.83,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632667,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",246.05,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632669,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",269.52,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632671,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",299.99,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632675,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",342.53,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632677,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",344.82,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632679,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",460.01,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632681,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",502.91,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632683,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",532.61,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632685,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",732.54,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632687,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",801.68,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632689,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",1224.11,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632697,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",801.87,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632691,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",1042.48,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632693,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",1103.90,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632695,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",1408.66,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632699,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",1590.99,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632701,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",1877.39,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632703,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",4437.70,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632705,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",5164.43,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632707,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",5610.10,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632709,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",6231.45,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632711,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",6921.35,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632713,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",17172.38,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632721,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",7753.31,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632715,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",9580.60,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632717,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",12244.20,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632719,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",19389.69,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632723,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"BELFER OFFICE FOR DANA-FARBER INNOVATIONS","450 BROOKLINE AVENUE",BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",20885.00,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632725,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
